url,title,repo_path
/docs/foundations/surgical-principles/flaps/ipap,Internal Pudendal Artery Perforator (IPAP) Flap,docs/01-foundations/surgical-principles/flaps/ipap.mdx
/docs/foundations/surgical-principles/flaps/island-groin,Island Groin Flap (SCIA-Axial) and Its Perforator Evolution,docs/01-foundations/surgical-principles/flaps/island-groin.mdx
/docs/foundations/surgical-principles/flaps/labia-majora-fasciocutaneous,Labia Majora Fasciocutaneous Flap,docs/01-foundations/surgical-principles/flaps/labia-majora-fasciocutaneous.mdx
/docs/foundations/surgical-principles/flaps/lotus-petal,Lotus Petal Flap,docs/01-foundations/surgical-principles/flaps/lotus-petal.mdx
/docs/foundations/surgical-principles/flaps/martius,Martius Flap,docs/01-foundations/surgical-principles/flaps/martius.mdx
/docs/foundations/surgical-principles/flaps/mcfap,Medial Circumflex Femoral Artery Perforator (MCFAP) Flap,docs/01-foundations/surgical-principles/flaps/mcfap.mdx
/docs/foundations/surgical-principles/flaps/medial-thigh,Medial Thigh Flap Family,docs/01-foundations/surgical-principles/flaps/medial-thigh.mdx
/docs/foundations/surgical-principles/flaps/omental,Omental Flap,docs/01-foundations/surgical-principles/flaps/omental.mdx
/docs/foundations/surgical-principles/flaps/penile-preputial,Pedicled Penile / Preputial Skin Flap,docs/01-foundations/surgical-principles/flaps/penile-preputial.mdx
/docs/foundations/surgical-principles/flaps/peritoneal,Peritoneal Flap,docs/01-foundations/surgical-principles/flaps/peritoneal.mdx
/docs/foundations/surgical-principles/flaps/pmtp-propeller,Posteromedial Thigh Perforator (PMTP) Propeller Flap,docs/01-foundations/surgical-principles/flaps/pmtp-propeller.mdx
/docs/foundations/surgical-principles/flaps/posterior-thigh,Posterior Thigh Flap (Gluteal-Thigh / Friedman-Reece),docs/01-foundations/surgical-principles/flaps/posterior-thigh.mdx
/docs/foundations/surgical-principles/flaps/propeller-flap,Propeller Flap,docs/01-foundations/surgical-principles/flaps/propeller-flap.mdx
/docs/foundations/surgical-principles/flaps/radial-forearm,Radial Forearm Free Flap (RFFF),docs/01-foundations/surgical-principles/flaps/radial-forearm.mdx
/docs/foundations/surgical-principles/flaps/rhomboid-limberg,Rhomboid (Limberg) Flap,docs/01-foundations/surgical-principles/flaps/rhomboid-limberg.mdx
/docs/foundations/surgical-principles/flaps/scip,Superficial Circumflex Iliac Artery Perforator (SCIP) Flap,docs/01-foundations/surgical-principles/flaps/scip.mdx
/docs/foundations/surgical-principles/flaps/singapore-pudendal-thigh,Singapore Flap (Pudendal Thigh Fasciocutaneous Flap),docs/01-foundations/surgical-principles/flaps/singapore-pudendal-thigh.mdx
/docs/foundations/surgical-principles/flaps/tfl,Tensor Fasciae Latae (TFL) Flap,docs/01-foundations/surgical-principles/flaps/tfl.mdx
/docs/foundations/surgical-principles/flaps/tram,Transverse Rectus Abdominis Musculocutaneous (TRAM) Flap,docs/01-foundations/surgical-principles/flaps/tram.mdx
/docs/foundations/surgical-principles/flaps/v-y-advancement,V-Y Advancement Flap,docs/01-foundations/surgical-principles/flaps/v-y-advancement.mdx
/docs/foundations/surgical-principles/flaps/vastus-lateralis,Vastus Lateralis (VL) Flap,docs/01-foundations/surgical-principles/flaps/vastus-lateralis.mdx
/docs/foundations/surgical-principles/flaps/vram,Vertical Rectus Abdominis Myocutaneous (VRAM) Flap,docs/01-foundations/surgical-principles/flaps/vram.mdx
/docs/foundations/surgical-principles/flaps/y-v-plasty,Y-V Plasty,docs/01-foundations/surgical-principles/flaps/y-v-plasty.mdx
/docs/foundations/surgical-principles/flaps/z-plasty,Z-Plasty,docs/01-foundations/surgical-principles/flaps/z-plasty.mdx
/docs/foundations/surgical-principles/grafts-gu-reconstruction,Grafts in Genitourinary Reconstruction,docs/01-foundations/surgical-principles/grafts-gu-reconstruction.mdx
/docs/foundations/surgical-principles/grafts/bladder-mucosa,Bladder Mucosa Graft,docs/01-foundations/surgical-principles/grafts/bladder-mucosa.mdx
/docs/foundations/surgical-principles/grafts/buccal-mucosa,Buccal Mucosa Graft (BMG),docs/01-foundations/surgical-principles/grafts/buccal-mucosa.mdx
/docs/foundations/surgical-principles/grafts/ftsg,Full-Thickness Skin Graft (FTSG),docs/01-foundations/surgical-principles/grafts/ftsg.mdx
/docs/foundations/surgical-principles/grafts/intestinal-segments,Intestinal Segments,docs/01-foundations/surgical-principles/grafts/intestinal-segments.mdx
/docs/foundations/surgical-principles/grafts/labial-mucosa,Oral-Lip Mucosa Graft,docs/01-foundations/surgical-principles/grafts/labial-mucosa.mdx
/docs/foundations/surgical-principles/grafts/lingual-mucosa,Lingual Mucosa Graft (LMG),docs/01-foundations/surgical-principles/grafts/lingual-mucosa.mdx
/docs/foundations/surgical-principles/grafts/penile-preputial-skin,Penile / Preputial Skin Graft,docs/01-foundations/surgical-principles/grafts/penile-preputial-skin.mdx
/docs/foundations/surgical-principles/grafts/posterior-auricular,Posterior Auricular (Postauricular) Skin Graft,docs/01-foundations/surgical-principles/grafts/posterior-auricular.mdx
/docs/foundations/surgical-principles/grafts/saphenous-vein,Saphenous Vein Graft,docs/01-foundations/surgical-principles/grafts/saphenous-vein.mdx
/docs/foundations/surgical-principles/grafts/stsg,Split-Thickness Skin Graft (STSG),docs/01-foundations/surgical-principles/grafts/stsg.mdx
/docs/foundations/surgical-principles/grafts/tissue-engineered,Tissue-Engineered Grafts & Bioscaffolds,docs/01-foundations/surgical-principles/grafts/tissue-engineered.mdx
/docs/foundations/surgical-principles/hyperbaric-oxygen-therapy,Hyperbaric Oxygen Therapy in Reconstructive Urology and Urogynecology,docs/01-foundations/surgical-principles/hyperbaric-oxygen-therapy.mdx
/docs/foundations/surgical-principles/incisions-closure,Incisions & Closure,docs/01-foundations/surgical-principles/incisions-closure.mdx
/docs/foundations/surgical-principles/laparoscopic-access,Laparoscopic Access,docs/01-foundations/surgical-principles/laparoscopic-access.mdx
/docs/foundations/surgical-principles/needles,Needles,docs/01-foundations/surgical-principles/needles.mdx
/docs/foundations/surgical-principles/plastic-surgery-principles,Plastic Surgery Principles,docs/01-foundations/surgical-principles/plastic-surgery-principles.mdx
/docs/foundations/surgical-principles/radiation-tissue-effects,Radiation & Tissue Effects in the Genitourinary Tract,docs/01-foundations/surgical-principles/radiation-tissue-effects.mdx
/docs/foundations/surgical-principles/reconstructive-ladder,Reconstructive Ladder,docs/01-foundations/surgical-principles/reconstructive-ladder.mdx
/docs/foundations/surgical-principles/reoperative-bowel-harvest,Reoperative Bowel Harvest,docs/01-foundations/surgical-principles/reoperative-bowel-harvest.mdx
/docs/foundations/surgical-principles/stoma-site-marking,Stoma Site Marking,docs/01-foundations/surgical-principles/stoma-site-marking.mdx
/docs/foundations/surgical-principles/surgical-ergonomics,Surgical Ergonomics,docs/01-foundations/surgical-principles/surgical-ergonomics.mdx
/docs/foundations/surgical-principles/sutures,Sutures,docs/01-foundations/surgical-principles/sutures.mdx
/docs/foundations/surgical-principles/vascular-damage-control,Vascular Management &amp; Damage Control,docs/01-foundations/surgical-principles/vascular-damage-control.mdx
/docs/foundations/surgical-principles/wound-healing,Wound Healing,docs/01-foundations/surgical-principles/wound-healing.mdx
/docs/foundations/surgical-principles/wound-healing-adjuncts,Wound Healing Adjuncts,docs/01-foundations/surgical-principles/wound-healing-adjuncts.mdx
/docs/foundations/surgical-skills/glove-wetting,Wetting Surgical Gloves for Knot Tying,docs/01-foundations/surgical-skills/glove-wetting.mdx
/docs/foundations/surgical-skills/heaney-stitch,Heaney Stitch,docs/01-foundations/surgical-skills/heaney-stitch.mdx
/docs/foundations/surgical-skills/locking-stitch,Locking Stitch (Running-Locked Suture),docs/01-foundations/surgical-skills/locking-stitch.mdx
/docs/foundations/surgical-skills/parker-kerr-stitch,Parker-Kerr Stitch,docs/01-foundations/surgical-skills/parker-kerr-stitch.mdx
/docs/foundations/surgical-skills/quilting-stitch,Quilting Stitch,docs/01-foundations/surgical-skills/quilting-stitch.mdx
/docs/foundations/surgical-skills/suture-lubrication,"Suture Lubrication: Bacitracin, Petroleum, and Saline",docs/01-foundations/surgical-skills/suture-lubrication.mdx
/docs/foundations/tools,Tools,docs/01-foundations/tools/index.mdx
/docs/foundations/tools/biomaterials,Biomaterials,docs/01-foundations/tools/biomaterials/index.mdx
/docs/foundations/tools/biomaterials/adjunct-specialty/aquablation,Aquablation — Robotic Waterjet System,docs/01-foundations/tools/biomaterials/adjunct-specialty/aquablation.mdx
/docs/foundations/tools/biomaterials/adjunct-specialty/glean-urodynamics,Glean Urodynamics System,docs/01-foundations/tools/biomaterials/adjunct-specialty/glean-urodynamics.mdx
/docs/foundations/tools/biomaterials/adjunct-specialty/himplant,Himplant / Penuma — Subcutaneous Silicone Sleeve,docs/01-foundations/tools/biomaterials/adjunct-specialty/himplant.mdx
/docs/foundations/tools/biomaterials/adjunct-specialty/itind,iTind — Temporary Implantable Nitinol Device,docs/01-foundations/tools/biomaterials/adjunct-specialty/itind.mdx
/docs/foundations/tools/biomaterials/adjunct-specialty/optilume-bph,Optilume BPH — Prostatic Drug-Coated Balloon System,docs/01-foundations/tools/biomaterials/adjunct-specialty/optilume-bph.mdx
/docs/foundations/tools/biomaterials/adjunct-specialty/rezum,Rezūm — Water-Vapor Thermal Therapy,docs/01-foundations/tools/biomaterials/adjunct-specialty/rezum.mdx
/docs/foundations/tools/biomaterials/adjunct-specialty/spaceoar,SpaceOAR Hydrogel,docs/01-foundations/tools/biomaterials/adjunct-specialty/spaceoar.mdx
/docs/foundations/tools/biomaterials/adjunct-specialty/urolift,UroLift — Prostatic Urethral Lift,docs/01-foundations/tools/biomaterials/adjunct-specialty/urolift.mdx
/docs/foundations/tools/biomaterials/autologous-tissue/bowel-segments,Bowel Segments (GI Tissue),docs/01-foundations/tools/biomaterials/autologous-tissue/bowel-segments.mdx
/docs/foundations/tools/biomaterials/autologous-tissue/fascia-lata,Autologous Fascia Lata,docs/01-foundations/tools/biomaterials/autologous-tissue/fascia-lata.mdx
/docs/foundations/tools/biomaterials/autologous-tissue/rectus-fascia,Autologous Rectus Fascia,docs/01-foundations/tools/biomaterials/autologous-tissue/rectus-fascia.mdx
/docs/foundations/tools/biomaterials/biological-grafts/bovine-dermal,Bovine-Derived Grafts (Pericardium &amp; Dermis),docs/01-foundations/tools/biomaterials/biological-grafts/bovine-dermal.mdx
/docs/foundations/tools/biomaterials/biological-grafts/human-acellular-dermal-matrix,Human Acellular Dermal Matrix,docs/01-foundations/tools/biomaterials/biological-grafts/human-acellular-dermal-matrix.mdx
/docs/foundations/tools/biomaterials/biological-grafts/porcine-acellular-collagen,Porcine Acellular Collagen Matrix,docs/01-foundations/tools/biomaterials/biological-grafts/porcine-acellular-collagen.mdx
/docs/foundations/tools/biomaterials/biological-grafts/porcine-sis,Porcine Small Intestinal Submucosa (SIS),docs/01-foundations/tools/biomaterials/biological-grafts/porcine-sis.mdx
/docs/foundations/tools/biomaterials/biological-grafts/tutoplast-allografts,Tutoplast-Processed Allografts,docs/01-foundations/tools/biomaterials/biological-grafts/tutoplast-allografts.mdx
/docs/foundations/tools/biomaterials/bulking-agents/autologous-chondrocytes,Autologous Chondrocyte Injection — Historical Bulking Research,docs/01-foundations/tools/biomaterials/bulking-agents/autologous-chondrocytes.mdx
/docs/foundations/tools/biomaterials/bulking-agents/autologous-fat,Autologous Fat Injection — Historical Bulking Agent,docs/01-foundations/tools/biomaterials/bulking-agents/autologous-fat.mdx
/docs/foundations/tools/biomaterials/bulking-agents/bulkamid,Bulkamid — Polyacrylamide Hydrogel,docs/01-foundations/tools/biomaterials/bulking-agents/bulkamid.mdx
/docs/foundations/tools/biomaterials/bulking-agents/coaptite,Coaptite — Calcium Hydroxylapatite (CaHA),docs/01-foundations/tools/biomaterials/bulking-agents/coaptite.mdx
/docs/foundations/tools/biomaterials/bulking-agents/contigen,Contigen — Glutaraldehyde Cross-Linked Bovine Collagen,docs/01-foundations/tools/biomaterials/bulking-agents/contigen.mdx
/docs/foundations/tools/biomaterials/bulking-agents/deflux,Deflux — Dextranomer / Hyaluronic Acid,docs/01-foundations/tools/biomaterials/bulking-agents/deflux.mdx
/docs/foundations/tools/biomaterials/bulking-agents/durasphere,Durasphere — Carbon-Coated Beads,docs/01-foundations/tools/biomaterials/bulking-agents/durasphere.mdx
/docs/foundations/tools/biomaterials/bulking-agents/historical-agents,Historical Bulking Agents,docs/01-foundations/tools/biomaterials/bulking-agents/historical-agents.mdx
/docs/foundations/tools/biomaterials/bulking-agents/macroplastique,Macroplastique — Polydimethylsiloxane (PDMS),docs/01-foundations/tools/biomaterials/bulking-agents/macroplastique.mdx
/docs/foundations/tools/biomaterials/bulking-agents/teflon,Teflon — Polytetrafluoroethylene (PTFE / Polytef),docs/01-foundations/tools/biomaterials/bulking-agents/teflon.mdx
/docs/foundations/tools/biomaterials/bulking-agents/urolastic,Urolastic — In-Situ Polymerizing Silicone Bulking Implant,docs/01-foundations/tools/biomaterials/bulking-agents/urolastic.mdx
/docs/foundations/tools/biomaterials/foreign-bodies/free-silicone,Free Silicone Injection,docs/01-foundations/tools/biomaterials/foreign-bodies/free-silicone.mdx
/docs/foundations/tools/biomaterials/foreign-bodies/penile-pearls,Penile Pearls,docs/01-foundations/tools/biomaterials/foreign-bodies/penile-pearls.mdx
/docs/foundations/tools/biomaterials/neuromodulation-devices/altaviva,Altaviva — Implantable Tibial Neuromodulation,docs/01-foundations/tools/biomaterials/neuromodulation-devices/altaviva.mdx
/docs/foundations/tools/biomaterials/neuromodulation-devices/axonics-snm,Axonics Sacral Neuromodulation Systems,docs/01-foundations/tools/biomaterials/neuromodulation-devices/axonics-snm.mdx
/docs/foundations/tools/biomaterials/neuromodulation-devices/ecoin,eCoin — Implantable Tibial Nerve Stimulator,docs/01-foundations/tools/biomaterials/neuromodulation-devices/ecoin.mdx
/docs/foundations/tools/biomaterials/neuromodulation-devices/medtronic-interstim,Medtronic InterStim — Sacral Neuromodulation,docs/01-foundations/tools/biomaterials/neuromodulation-devices/medtronic-interstim.mdx
/docs/foundations/tools/biomaterials/neuromodulation-devices/ptns-systems,Percutaneous Tibial Nerve Stimulation — Office-Based Devices,docs/01-foundations/tools/biomaterials/neuromodulation-devices/ptns-systems.mdx
/docs/foundations/tools/biomaterials/neuromodulation-devices/revi-system,Revi — Implantable Tibial Neuromodulation,docs/01-foundations/tools/biomaterials/neuromodulation-devices/revi-system.mdx
/docs/foundations/tools/biomaterials/prosthetics/artificial-urinary-sphincter,Artificial Urinary Sphincter (Device),docs/01-foundations/tools/biomaterials/prosthetics/artificial-urinary-sphincter.mdx
/docs/foundations/tools/biomaterials/prosthetics/inflatable-penile-prosthesis,Inflatable Penile Prosthesis,docs/01-foundations/tools/biomaterials/prosthetics/inflatable-penile-prosthesis.mdx
/docs/foundations/tools/biomaterials/prosthetics/male-continence-implants,Male Continence Implant Devices (Sling Family),docs/01-foundations/tools/biomaterials/prosthetics/male-continence-implants.mdx
/docs/foundations/tools/biomaterials/prosthetics/malleable-penile-prosthesis,Malleable (Semirigid) Penile Prosthesis,docs/01-foundations/tools/biomaterials/prosthetics/malleable-penile-prosthesis.mdx
/docs/foundations/tools/biomaterials/prosthetics/proact-balloons,ProACT — Adjustable Periurethral Balloon System,docs/01-foundations/tools/biomaterials/prosthetics/proact-balloons.mdx
/docs/foundations/tools/biomaterials/surgical-drains/blake-drain,Blake Drain,docs/01-foundations/tools/biomaterials/surgical-drains/blake-drain.mdx
/docs/foundations/tools/biomaterials/surgical-drains/jackson-pratt,Jackson-Pratt (JP) Drain,docs/01-foundations/tools/biomaterials/surgical-drains/jackson-pratt.mdx
/docs/foundations/tools/biomaterials/surgical-drains/penrose-drain,Penrose Drain,docs/01-foundations/tools/biomaterials/surgical-drains/penrose-drain.mdx
/docs/foundations/tools/biomaterials/synthetic-meshes/absorbable-mesh,Absorbable Synthetic Mesh,docs/01-foundations/tools/biomaterials/synthetic-meshes/absorbable-mesh.mdx
/docs/foundations/tools/biomaterials/synthetic-meshes/coated-hybrid-mesh,Coated / Hybrid Mesh,docs/01-foundations/tools/biomaterials/synthetic-meshes/coated-hybrid-mesh.mdx
/docs/foundations/tools/biomaterials/synthetic-meshes/polypropylene,Polypropylene Mesh,docs/01-foundations/tools/biomaterials/synthetic-meshes/polypropylene.mdx
/docs/foundations/tools/biomaterials/tissue-engineering/composite-scaffolds,Composite Scaffolds,docs/01-foundations/tools/biomaterials/tissue-engineering/composite-scaffolds.mdx
/docs/foundations/tools/biomaterials/tissue-engineering/decellularized-ecm,Decellularized Extracellular Matrix (ECM),docs/01-foundations/tools/biomaterials/tissue-engineering/decellularized-ecm.mdx
/docs/foundations/tools/biomaterials/tissue-engineering/synthetic-polymer-scaffolds,Synthetic Polymer Scaffolds,docs/01-foundations/tools/biomaterials/tissue-engineering/synthetic-polymer-scaffolds.mdx
/docs/foundations/tools/biomaterials/ureteral-stents/double-j-stent,Double-J (DJ) Ureteral Stent,docs/01-foundations/tools/biomaterials/ureteral-stents/double-j-stent.mdx
/docs/foundations/tools/biomaterials/ureteral-stents/metal-long-term-stents,Metal &amp; Long-Term Ureteral Stents,docs/01-foundations/tools/biomaterials/ureteral-stents/metal-long-term-stents.mdx
/docs/foundations/tools/biomaterials/ureteral-stents/nephrostomy-tube,Percutaneous Nephrostomy (PCN),docs/01-foundations/tools/biomaterials/ureteral-stents/nephrostomy-tube.mdx
/docs/foundations/tools/biomaterials/ureteral-stents/nephroureteral-stent,Percutaneous Nephroureteral Catheter (PCNU),docs/01-foundations/tools/biomaterials/ureteral-stents/nephroureteral-stent.mdx
/docs/foundations/tools/biomaterials/ureteral-stents/open-ended-ureteral-catheter,Open-Ended Ureteral Catheters,docs/01-foundations/tools/biomaterials/ureteral-stents/open-ended-ureteral-catheter.mdx
/docs/foundations/tools/biomaterials/ureteral-stents/ureteral-access-sheath,Ureteral Access Sheath (UAS),docs/01-foundations/tools/biomaterials/ureteral-stents/ureteral-access-sheath.mdx
/docs/foundations/tools/biomaterials/urinary-catheters/coude-catheter,Coudé (Tiemann) Catheter,docs/01-foundations/tools/biomaterials/urinary-catheters/coude-catheter.mdx
/docs/foundations/tools/biomaterials/urinary-catheters/council-tip-catheter,Council Tip Catheter,docs/01-foundations/tools/biomaterials/urinary-catheters/council-tip-catheter.mdx
/docs/foundations/tools/biomaterials/urinary-catheters/foley-catheter,Foley Catheter,docs/01-foundations/tools/biomaterials/urinary-catheters/foley-catheter.mdx
/docs/foundations/tools/biomaterials/urinary-catheters/intermittent-catheter,Intermittent Catheters and Clean Intermittent Catheterization (CIC),docs/01-foundations/tools/biomaterials/urinary-catheters/intermittent-catheter.mdx
/docs/foundations/tools/biomaterials/urinary-catheters/suprapubic-catheter,Suprapubic Catheter (SPT),docs/01-foundations/tools/biomaterials/urinary-catheters/suprapubic-catheter.mdx
/docs/foundations/tools/biomaterials/urinary-catheters/three-way-catheter,Three-Way (Triple-Lumen) Foley Catheter,docs/01-foundations/tools/biomaterials/urinary-catheters/three-way-catheter.mdx
/docs/foundations/tools/gear,Gear,docs/01-foundations/tools/gear/index.mdx
/docs/foundations/tools/gear/ergonomics,Ergonomics &amp; Longevity,docs/01-foundations/tools/gear/ergonomics.mdx
/docs/foundations/tools/gear/optical-aids,Optical Aids,docs/01-foundations/tools/gear/optical-aids.mdx
/docs/foundations/tools/gear/radiation-protection,Radiation Protection,docs/01-foundations/tools/gear/radiation-protection.mdx
/docs/foundations/tools/instruments,Surgical Instruments,docs/01-foundations/tools/instruments/index.mdx
/docs/foundations/tools/instruments/bone-instruments/air-drill,Air Drill — Pneumatic Bone Drill,docs/01-foundations/tools/instruments/bone-instruments/air-drill.mdx
/docs/foundations/tools/instruments/bone-instruments/osteotome-and-mallet,Osteotome and Mallet,docs/01-foundations/tools/instruments/bone-instruments/osteotome-and-mallet.mdx
/docs/foundations/tools/instruments/bone-instruments/periosteal-elevator,Periosteal Elevator,docs/01-foundations/tools/instruments/bone-instruments/periosteal-elevator.mdx
/docs/foundations/tools/instruments/bone-instruments/pituitary-rongeur,Pituitary Rongeur,docs/01-foundations/tools/instruments/bone-instruments/pituitary-rongeur.mdx
/docs/foundations/tools/instruments/bone-instruments/rongeur,Rongeur,docs/01-foundations/tools/instruments/bone-instruments/rongeur.mdx
/docs/foundations/tools/instruments/cautery/bovie-tip,Bovie Tips (Electrosurgical Pencil Electrodes),docs/01-foundations/tools/instruments/cautery/bovie-tip.mdx
/docs/foundations/tools/instruments/cautery/electrosurgical-pencil,"Electrosurgical Pencil (""Bovie"")",docs/01-foundations/tools/instruments/cautery/electrosurgical-pencil.mdx
/docs/foundations/tools/instruments/cautery/gerald-bipolar,Gerald Bipolar Forceps,docs/01-foundations/tools/instruments/cautery/gerald-bipolar.mdx
/docs/foundations/tools/instruments/cautery/ligasure,LigaSure,docs/01-foundations/tools/instruments/cautery/ligasure.mdx
/docs/foundations/tools/instruments/clamps/allis,Allis Clamp,docs/01-foundations/tools/instruments/clamps/allis.mdx
/docs/foundations/tools/instruments/clamps/babcock,Babcock Clamp,docs/01-foundations/tools/instruments/clamps/babcock.mdx
/docs/foundations/tools/instruments/clamps/backhaus,Backhaus Towel Clip,docs/01-foundations/tools/instruments/clamps/backhaus.mdx
/docs/foundations/tools/instruments/clamps/crile,Crile Clamp,docs/01-foundations/tools/instruments/clamps/crile.mdx
/docs/foundations/tools/instruments/clamps/gemini,Gemini Dissecting Forceps,docs/01-foundations/tools/instruments/clamps/gemini.mdx
/docs/foundations/tools/instruments/clamps/halsted-mosquito,Halsted Mosquito Clamp,docs/01-foundations/tools/instruments/clamps/halsted-mosquito.mdx
/docs/foundations/tools/instruments/clamps/heaney,Heaney Clamp,docs/01-foundations/tools/instruments/clamps/heaney.mdx
/docs/foundations/tools/instruments/clamps/jacobson,Jacobson Hemostatic Forceps,docs/01-foundations/tools/instruments/clamps/jacobson.mdx
/docs/foundations/tools/instruments/clamps/kelly,Kelly Clamp,docs/01-foundations/tools/instruments/clamps/kelly.mdx
/docs/foundations/tools/instruments/clamps/kocher,Kocher Clamp,docs/01-foundations/tools/instruments/clamps/kocher.mdx
/docs/foundations/tools/instruments/clamps/masterson,Masterson Pedicle Clamp,docs/01-foundations/tools/instruments/clamps/masterson.mdx
/docs/foundations/tools/instruments/clamps/mixter,Mixter Right-Angle Clamp,docs/01-foundations/tools/instruments/clamps/mixter.mdx
/docs/foundations/tools/instruments/clamps/pean,Péan Clamp,docs/01-foundations/tools/instruments/clamps/pean.mdx
/docs/foundations/tools/instruments/clamps/rochester-pean,Rochester-Péan Clamp,docs/01-foundations/tools/instruments/clamps/rochester-pean.mdx
/docs/foundations/tools/instruments/clamps/schnidt,Schnidt (Tonsil) Forceps,docs/01-foundations/tools/instruments/clamps/schnidt.mdx
/docs/foundations/tools/instruments/endoscopy/collins-knife,Collins Knife,docs/01-foundations/tools/instruments/endoscopy/collins-knife.mdx
/docs/foundations/tools/instruments/endoscopy/flexible-cystoscope,Flexible Cystoscope,docs/01-foundations/tools/instruments/endoscopy/flexible-cystoscope.mdx
/docs/foundations/tools/instruments/endoscopy/flexible-ureteroscope,Flexible Ureteroscope,docs/01-foundations/tools/instruments/endoscopy/flexible-ureteroscope.mdx
/docs/foundations/tools/instruments/endoscopy/resection-loop,Resection Loop,docs/01-foundations/tools/instruments/endoscopy/resection-loop.mdx
/docs/foundations/tools/instruments/endoscopy/resectoscope,Resectoscope,docs/01-foundations/tools/instruments/endoscopy/resectoscope.mdx
/docs/foundations/tools/instruments/endoscopy/rigid-cystoscope,Rigid Cystoscope,docs/01-foundations/tools/instruments/endoscopy/rigid-cystoscope.mdx
/docs/foundations/tools/instruments/endoscopy/semi-rigid-ureteroscope,Semi-Rigid Ureteroscope,docs/01-foundations/tools/instruments/endoscopy/semi-rigid-ureteroscope.mdx
/docs/foundations/tools/instruments/endoscopy/vaporization-electrode,Vaporization Electrode,docs/01-foundations/tools/instruments/endoscopy/vaporization-electrode.mdx
/docs/foundations/tools/instruments/forceps/adson,Adson Tissue Forceps,docs/01-foundations/tools/instruments/forceps/adson.mdx
/docs/foundations/tools/instruments/forceps/bonney,Bonney Tissue Forceps,docs/01-foundations/tools/instruments/forceps/bonney.mdx
/docs/foundations/tools/instruments/forceps/debakey,DeBakey Tissue Forceps,docs/01-foundations/tools/instruments/forceps/debakey.mdx
/docs/foundations/tools/instruments/forceps/gerald,Gerald Tissue Forceps,docs/01-foundations/tools/instruments/forceps/gerald.mdx
/docs/foundations/tools/instruments/forceps/iris,Iris Tissue Forceps,docs/01-foundations/tools/instruments/forceps/iris.mdx
/docs/foundations/tools/instruments/forceps/kittner,Kittner (Peanut) Dissector,docs/01-foundations/tools/instruments/forceps/kittner.mdx
/docs/foundations/tools/instruments/forceps/lahey,Lahey Tissue Forceps,docs/01-foundations/tools/instruments/forceps/lahey.mdx
/docs/foundations/tools/instruments/forceps/ring-forceps,Ring (Sponge / Foerster / Rampley) Forceps,docs/01-foundations/tools/instruments/forceps/ring-forceps.mdx
/docs/foundations/tools/instruments/forceps/russian,Russian Tissue Forceps,docs/01-foundations/tools/instruments/forceps/russian.mdx
/docs/foundations/tools/instruments/forceps/singley,Singley (Singley-Tuttle) Tissue Forceps,docs/01-foundations/tools/instruments/forceps/singley.mdx
/docs/foundations/tools/instruments/forceps/wangensteen,Wangensteen Tissue Forceps,docs/01-foundations/tools/instruments/forceps/wangensteen.mdx
/docs/foundations/tools/instruments/graft-harvest/dermatome,Dermatome — Overview,docs/01-foundations/tools/instruments/graft-harvest/dermatome.mdx
/docs/foundations/tools/instruments/graft-harvest/drum-dermatome,Drum Dermatome — Padgett-Hood,docs/01-foundations/tools/instruments/graft-harvest/drum-dermatome.mdx
/docs/foundations/tools/instruments/graft-harvest/goulian-dermatome,Goulian / Weck Dermatome,docs/01-foundations/tools/instruments/graft-harvest/goulian-dermatome.mdx
/docs/foundations/tools/instruments/graft-harvest/humby-dermatome,Humby Dermatome (Humby's Knife),docs/01-foundations/tools/instruments/graft-harvest/humby-dermatome.mdx
/docs/foundations/tools/instruments/graft-harvest/mesher,Skin Mesher,docs/01-foundations/tools/instruments/graft-harvest/mesher.mdx
/docs/foundations/tools/instruments/graft-harvest/padgett-dermatome,Padgett Dermatome,docs/01-foundations/tools/instruments/graft-harvest/padgett-dermatome.mdx
/docs/foundations/tools/instruments/graft-harvest/zimmer-air-dermatome,Zimmer Air Dermatome,docs/01-foundations/tools/instruments/graft-harvest/zimmer-air-dermatome.mdx
/docs/foundations/tools/instruments/needle-holders/castroviejo,Castroviejo Needle Holder,docs/01-foundations/tools/instruments/needle-holders/castroviejo.mdx
/docs/foundations/tools/instruments/needle-holders/heaney,Heaney Needle Driver,docs/01-foundations/tools/instruments/needle-holders/heaney.mdx
/docs/foundations/tools/instruments/needle-holders/mayo-hegar,Mayo-Hegar Needle Holder,docs/01-foundations/tools/instruments/needle-holders/mayo-hegar.mdx
/docs/foundations/tools/instruments/needle-holders/olsen-hegar,Olsen-Hegar Needle Holder,docs/01-foundations/tools/instruments/needle-holders/olsen-hegar.mdx
/docs/foundations/tools/instruments/needle-holders/ryder,Ryder Needle Holder,docs/01-foundations/tools/instruments/needle-holders/ryder.mdx
/docs/foundations/tools/instruments/needle-holders/turner-warwick-ryder,Turner-Warwick Ryder Needle Holder,docs/01-foundations/tools/instruments/needle-holders/turner-warwick-ryder.mdx
/docs/foundations/tools/instruments/retractors/adson-beckman,Adson-Beckman Retractor,docs/01-foundations/tools/instruments/retractors/adson-beckman.mdx
/docs/foundations/tools/instruments/retractors/army-navy,Army-Navy Retractor,docs/01-foundations/tools/instruments/retractors/army-navy.mdx
/docs/foundations/tools/instruments/retractors/balfour,Balfour Retractor,docs/01-foundations/tools/instruments/retractors/balfour.mdx
